id,date,category,price,category_name,total_price_per_category_per_day_last_30_days
54611,2021-12-25,2,53.0,food,286238.0
55827,2021-12-25,4,99.0,food,286337.0
60759,2021-12-25,3,85.0,food,286422.0
63683,2021-12-25,1,43.0,food,286465.0
66848,2021-12-25,0,14.0,food,286479.0
75442,2021-12-25,5,53.0,food,286532.0
76173,2021-12-25,3,38.0,food,286570.0
78327,2021-12-25,2,32.0,food,286602.0
110030,2021-12-25,5,76.0,food,286678.0
114041,2021-12-25,1,56.0,food,286734.0
122763,2021-12-25,2,91.0,food,286825.0
126063,2021-12-25,2,51.0,food,286876.0
126683,2021-12-25,3,28.0,food,286904.0
133516,2021-12-25,1,74.0,food,286978.0
134255,2021-12-25,3,91.0,food,287069.0
141410,2021-12-25,0,41.0,food,287110.0
152365,2021-12-25,5,52.0,food,287162.0
163752,2021-12-25,2,66.0,food,287228.0
164365,2021-12-25,1,0.0,food,287228.0
188657,2021-12-25,1,44.0,food,287272.0
194738,2021-12-25,0,17.0,food,287289.0
196927,2021-12-25,2,67.0,food,287356.0
210782,2021-12-25,3,79.0,food,287435.0
219288,2021-12-25,2,4.0,food,287439.0
220484,2021-12-25,5,24.0,food,287463.0
222008,2021-12-25,2,23.0,food,287486.0
250696,2021-12-25,3,23.0,food,287509.0
260514,2021-12-25,4,95.0,food,287604.0
262687,2021-12-25,2,76.0,food,287680.0
263677,2021-12-25,2,41.0,food,287721.0
280832,2021-12-25,5,44.0,food,287765.0
294306,2021-12-25,1,53.0,food,287818.0
302424,2021-12-25,1,16.0,food,287834.0
302600,2021-12-25,3,13.0,food,287847.0
305111,2021-12-25,3,80.0,food,287927.0
322336,2021-12-25,3,63.0,food,287990.0
326412,2021-12-25,5,86.0,food,288076.0
330093,2021-12-25,5,58.0,food,288134.0
345346,2021-12-25,3,43.0,food,288177.0
355882,2021-12-25,1,8.0,food,288185.0
359157,2021-12-25,5,16.0,food,288201.0
364063,2021-12-25,4,0.0,food,288201.0
376396,2021-12-25,0,23.0,food,288224.0
389907,2021-12-25,4,10.0,food,288234.0
394933,2021-12-25,3,86.0,food,288320.0
413103,2021-12-25,2,31.0,food,288351.0
414522,2021-12-25,5,6.0,food,288357.0
424980,2021-12-25,2,46.0,food,288403.0
426899,2021-12-25,2,14.0,food,288417.0
428537,2021-12-25,5,89.0,food,288506.0
448293,2021-12-25,0,29.0,food,288535.0
452332,2021-12-25,1,70.0,food,288605.0
470538,2021-12-25,2,91.0,food,288696.0
477381,2021-12-25,0,55.0,food,288751.0
488059,2021-12-25,5,39.0,food,288790.0
492890,2021-12-25,1,38.0,food,288828.0
493609,2021-12-25,4,2.0,food,288830.0
494238,2021-12-25,0,14.0,food,288844.0
503045,2021-12-25,5,83.0,food,288927.0
503837,2021-12-25,1,29.0,food,288956.0
524670,2021-12-25,0,13.0,food,288969.0
528637,2021-12-25,2,58.0,food,289027.0
530325,2021-12-25,4,71.0,food,289098.0
537852,2021-12-25,1,0.0,food,289098.0
542324,2021-12-25,4,83.0,food,289181.0
553825,2021-12-25,5,67.0,food,289248.0
581277,2021-12-25,5,83.0,food,289331.0
602066,2021-12-25,1,45.0,food,289376.0
608577,2021-12-25,2,78.0,food,289454.0
631430,2021-12-25,5,98.0,food,289552.0
633939,2021-12-25,5,46.0,food,289598.0
640023,2021-12-25,0,61.0,food,289659.0
653953,2021-12-25,1,34.0,food,289693.0
658004,2021-12-25,5,22.0,food,289715.0
669821,2021-12-25,0,26.0,food,289741.0
688413,2021-12-25,0,51.0,food,289792.0
698903,2021-12-25,4,54.0,food,289846.0
729713,2021-12-25,1,91.0,food,289937.0
734226,2021-12-25,0,54.0,food,289991.0
737822,2021-12-25,3,98.0,food,290089.0
746288,2021-12-25,0,64.0,food,290153.0
757783,2021-12-25,4,35.0,food,290188.0
785331,2021-12-25,2,73.0,food,290261.0
790666,2021-12-25,1,56.0,food,290317.0
796884,2021-12-25,0,74.0,food,290391.0
816012,2021-12-25,2,58.0,food,290449.0
825781,2021-12-25,1,61.0,food,290510.0
825830,2021-12-25,0,19.0,food,290529.0
831917,2021-12-25,3,37.0,food,290566.0
915221,2021-12-25,2,73.0,food,290639.0
949603,2021-12-25,0,20.0,food,290659.0
950038,2021-12-25,5,93.0,food,290752.0
968372,2021-12-25,2,35.0,food,290787.0
987036,2021-12-25,2,90.0,food,290877.0
992169,2021-12-25,2,74.0,food,290951.0
993373,2021-12-25,2,17.0,food,290968.0
998742,2021-12-25,2,79.0,food,291047.0
1021682,2021-12-25,1,66.0,food,291113.0
1031718,2021-12-25,3,74.0,food,291187.0
1059313,2021-12-25,5,97.0,food,291284.0
1063778,2021-12-25,3,76.0,food,291360.0
1071506,2021-12-25,4,54.0,food,291414.0
1073674,2021-12-25,1,40.0,food,291454.0
1073791,2021-12-25,0,39.0,food,291493.0
1085838,2021-12-25,3,28.0,food,291521.0
1124211,2021-12-25,1,39.0,food,291560.0
1126125,2021-12-25,1,45.0,food,291605.0
1129833,2021-12-25,0,63.0,food,291668.0
1141083,2021-12-25,4,33.0,food,291701.0
1148965,2021-12-25,0,10.0,food,291711.0
1155755,2021-12-25,2,87.0,food,291798.0
1159788,2021-12-25,1,25.0,food,291823.0
1161177,2021-12-25,0,1.0,food,291824.0
1166031,2021-12-25,3,21.0,food,291845.0
1170229,2021-12-25,4,88.0,food,291933.0
1194644,2021-12-25,5,20.0,food,291953.0
1203016,2021-12-25,5,96.0,food,292049.0
1215098,2021-12-25,3,75.0,food,292124.0
1225468,2021-12-25,2,72.0,food,292196.0
1310351,2021-12-25,2,34.0,food,292230.0
1313688,2021-12-25,5,9.0,food,292239.0
1315674,2021-12-25,0,11.0,food,292250.0
1317126,2021-12-25,0,89.0,food,292339.0
1317192,2021-12-25,5,88.0,food,292427.0
1328201,2021-12-25,3,22.0,food,292449.0
1331896,2021-12-25,5,91.0,food,292540.0
1335985,2021-12-25,5,61.0,food,292601.0
1361618,2021-12-25,5,60.0,food,292661.0
1365959,2021-12-25,3,42.0,food,292703.0
1374647,2021-12-25,0,21.0,food,292724.0
1378507,2021-12-25,2,48.0,food,292772.0
1389469,2021-12-25,4,93.0,food,292865.0
1393059,2021-12-25,1,90.0,food,292955.0
1430350,2021-12-25,0,33.0,food,292988.0
1446700,2021-12-25,2,31.0,food,293019.0
1460224,2021-12-25,4,67.0,food,293086.0
1460939,2021-12-25,3,16.0,food,293102.0
1471346,2021-12-25,3,51.0,food,293153.0
1472319,2021-12-25,0,59.0,food,293212.0
1478157,2021-12-25,0,88.0,food,293300.0
1494487,2021-12-25,4,8.0,food,293308.0
1506621,2021-12-25,5,9.0,food,293317.0
1533280,2021-12-25,3,39.0,food,293356.0
1542738,2021-12-25,5,62.0,food,293418.0
1546772,2021-12-25,1,86.0,food,293504.0
1560204,2021-12-25,5,57.0,food,293561.0
1567004,2021-12-25,2,18.0,food,293579.0
1568885,2021-12-25,3,25.0,food,293604.0
1582885,2021-12-25,3,91.0,food,293695.0
1592728,2021-12-25,3,18.0,food,293713.0
1605232,2021-12-25,1,81.0,food,293794.0
1611371,2021-12-25,2,15.0,food,293809.0
1635902,2021-12-25,3,12.0,food,293821.0
1639305,2021-12-25,2,46.0,food,293867.0
1653889,2021-12-25,2,59.0,food,293926.0
1663363,2021-12-25,2,59.0,food,293985.0
1676619,2021-12-25,4,63.0,food,294048.0
1678173,2021-12-25,2,33.0,food,294081.0
1681136,2021-12-25,0,92.0,food,294173.0
1685617,2021-12-25,3,37.0,food,294210.0
1698074,2021-12-25,1,78.0,food,294288.0
1703144,2021-12-25,0,8.0,food,294296.0
1711664,2021-12-25,0,39.0,food,294335.0
1716175,2021-12-25,1,74.0,food,294409.0
1720725,2021-12-25,0,17.0,food,294426.0
1760106,2021-12-25,2,56.0,food,294482.0
1763790,2021-12-25,0,78.0,food,294560.0
1779308,2021-12-25,2,97.0,food,294657.0
1791693,2021-12-25,1,91.0,food,294748.0
1797711,2021-12-25,2,27.0,food,294775.0
1800986,2021-12-25,1,45.0,food,294820.0
1813835,2021-12-25,1,98.0,food,294918.0
1826473,2021-12-25,1,83.0,food,295001.0
1843182,2021-12-25,2,94.0,food,295095.0
1888702,2021-12-25,1,35.0,food,295130.0
1925140,2021-12-25,1,68.0,food,295198.0
1943177,2021-12-25,2,82.0,food,295280.0
1953790,2021-12-25,1,45.0,food,295325.0
1960151,2021-12-25,3,89.0,food,295414.0
1986871,2021-12-25,1,9.0,food,295423.0
2010209,2021-12-25,5,35.0,food,295458.0
2012008,2021-12-25,4,3.0,food,295461.0
2025375,2021-12-25,2,25.0,food,295486.0
2050373,2021-12-25,4,59.0,food,295545.0
2055700,2021-12-25,5,3.0,food,295548.0
2056325,2021-12-25,1,29.0,food,295577.0
2062629,2021-12-25,2,46.0,food,295623.0
2086515,2021-12-25,0,4.0,food,295627.0
2096804,2021-12-25,5,32.0,food,295659.0
2122699,2021-12-25,5,46.0,food,295705.0
2125899,2021-12-25,4,68.0,food,295773.0
2197932,2021-12-25,5,97.0,food,295870.0
2214979,2021-12-25,3,73.0,food,295943.0
2215078,2021-12-25,0,56.0,food,295999.0
2236074,2021-12-25,2,51.0,food,296050.0
2269256,2021-12-25,5,32.0,food,296082.0
2271941,2021-12-25,4,86.0,food,296168.0
2274528,2021-12-25,2,43.0,food,296211.0
2334425,2021-12-25,3,12.0,food,296223.0
2335065,2021-12-25,2,28.0,food,296251.0
2341188,2021-12-25,4,13.0,food,296264.0
2352471,2021-12-25,3,27.0,food,296291.0
2362313,2021-12-25,5,51.0,food,296342.0
2365139,2021-12-25,2,7.0,food,296349.0
2368912,2021-12-25,2,76.0,food,296425.0
2377895,2021-12-25,4,96.0,food,296521.0
2394116,2021-12-25,2,76.0,food,296597.0
2406018,2021-12-25,5,55.0,food,296652.0
2416234,2021-12-25,5,3.0,food,296655.0
2418916,2021-12-25,4,39.0,food,296694.0
2478011,2021-12-25,1,73.0,food,296767.0
16995,2021-12-26,5,27.0,food,296794.0
37318,2021-12-26,4,25.0,food,296819.0
43879,2021-12-26,4,85.0,food,296904.0
46547,2021-12-26,0,4.0,food,296908.0
64074,2021-12-26,2,33.0,food,296941.0
76707,2021-12-26,3,39.0,food,296980.0
78887,2021-12-26,1,98.0,food,297078.0
81817,2021-12-26,5,65.0,food,297143.0
86416,2021-12-26,5,27.0,food,297170.0
91776,2021-12-26,0,79.0,food,297249.0
109621,2021-12-26,3,52.0,food,297301.0
114694,2021-12-26,3,47.0,food,297348.0
121654,2021-12-26,5,50.0,food,297398.0
126919,2021-12-26,0,72.0,food,297470.0
127864,2021-12-26,3,91.0,food,297561.0
152312,2021-12-26,3,17.0,food,297578.0
154179,2021-12-26,3,58.0,food,297636.0
176944,2021-12-26,2,61.0,food,297697.0
180283,2021-12-26,1,97.0,food,297794.0
183947,2021-12-26,3,63.0,food,297857.0
187186,2021-12-26,2,62.0,food,297919.0
195972,2021-12-26,5,8.0,food,297927.0
201021,2021-12-26,0,62.0,food,297989.0
212701,2021-12-26,4,75.0,food,298064.0
218033,2021-12-26,1,72.0,food,298136.0
226679,2021-12-26,3,3.0,food,298139.0
238783,2021-12-26,0,78.0,food,298217.0
241699,2021-12-26,3,79.0,food,298296.0
247709,2021-12-26,1,74.0,food,298370.0
259312,2021-12-26,2,8.0,food,298378.0
276936,2021-12-26,3,68.0,food,298446.0
278201,2021-12-26,0,67.0,food,298513.0
281821,2021-12-26,4,10.0,food,298523.0
294845,2021-12-26,4,25.0,food,298548.0
308111,2021-12-26,2,54.0,food,298602.0
324890,2021-12-26,3,10.0,food,298612.0
326944,2021-12-26,1,86.0,food,298698.0
332947,2021-12-26,0,70.0,food,298768.0
338615,2021-12-26,4,85.0,food,298853.0
340836,2021-12-26,4,38.0,food,298891.0
347829,2021-12-26,5,9.0,food,298900.0
347997,2021-12-26,3,27.0,food,298927.0
349262,2021-12-26,5,83.0,food,299010.0
351036,2021-12-26,0,64.0,food,299074.0
361141,2021-12-26,5,82.0,food,299156.0
374166,2021-12-26,2,53.0,food,299209.0
375666,2021-12-26,2,68.0,food,299277.0
379739,2021-12-26,4,29.0,food,299306.0
386746,2021-12-26,0,71.0,food,299377.0
402136,2021-12-26,3,22.0,food,299399.0
414789,2021-12-26,0,48.0,food,299447.0
422316,2021-12-26,1,30.0,food,299477.0
422475,2021-12-26,0,61.0,food,299538.0
435909,2021-12-26,4,86.0,food,299624.0
441160,2021-12-26,2,63.0,food,299687.0
449414,2021-12-26,2,7.0,food,299694.0
450693,2021-12-26,3,61.0,food,299755.0
457946,2021-12-26,2,76.0,food,299831.0
496412,2021-12-26,3,76.0,food,299907.0
511535,2021-12-26,3,93.0,food,300000.0
512982,2021-12-26,1,63.0,food,300063.0
543066,2021-12-26,1,17.0,food,300080.0
551287,2021-12-26,1,67.0,food,300147.0
554010,2021-12-26,1,10.0,food,300157.0
559311,2021-12-26,4,72.0,food,300229.0
560455,2021-12-26,2,71.0,food,300300.0
563063,2021-12-26,2,16.0,food,300316.0
578823,2021-12-26,3,83.0,food,300399.0
581729,2021-12-26,1,2.0,food,300401.0
583348,2021-12-26,5,80.0,food,300481.0
589541,2021-12-26,4,4.0,food,300485.0
592175,2021-12-26,1,17.0,food,300502.0
614158,2021-12-26,5,14.0,food,300516.0
630901,2021-12-26,1,31.0,food,300547.0
654059,2021-12-26,3,69.0,food,300616.0
661632,2021-12-26,5,46.0,food,300662.0
700785,2021-12-26,4,24.0,food,300686.0
716166,2021-12-26,5,73.0,food,300759.0
740680,2021-12-26,2,25.0,food,300784.0
760363,2021-12-26,4,97.0,food,300881.0
778253,2021-12-26,4,13.0,food,300894.0
783164,2021-12-26,3,99.0,food,300993.0
789337,2021-12-26,5,3.0,food,300996.0
794337,2021-12-26,0,6.0,food,301002.0
797592,2021-12-26,5,46.0,food,301048.0
807483,2021-12-26,1,26.0,food,301074.0
818930,2021-12-26,4,0.0,food,301074.0
819942,2021-12-26,0,15.0,food,301089.0
822210,2021-12-26,3,63.0,food,301152.0
823513,2021-12-26,0,25.0,food,301177.0
830872,2021-12-26,0,64.0,food,301241.0
835707,2021-12-26,2,48.0,food,301289.0
845013,2021-12-26,4,21.0,food,301310.0
857499,2021-12-26,1,0.0,food,301310.0
859971,2021-12-26,5,81.0,food,301391.0
864199,2021-12-26,5,71.0,food,301462.0
871791,2021-12-26,4,87.0,food,301549.0
894628,2021-12-26,4,93.0,food,301642.0
900072,2021-12-26,0,53.0,food,301695.0
915030,2021-12-26,5,9.0,food,301704.0
961409,2021-12-26,0,44.0,food,301748.0
962812,2021-12-26,1,73.0,food,301821.0
983441,2021-12-26,1,46.0,food,301867.0
995616,2021-12-26,3,1.0,food,301868.0
1009305,2021-12-26,5,59.0,food,301927.0
1018667,2021-12-26,1,52.0,food,301979.0
1022285,2021-12-26,1,54.0,food,302033.0
1031483,2021-12-26,4,6.0,food,302039.0
1043146,2021-12-26,2,16.0,food,302055.0
1056610,2021-12-26,4,68.0,food,302123.0
1056733,2021-12-26,0,94.0,food,302217.0
1071196,2021-12-26,0,18.0,food,302235.0
1080412,2021-12-26,5,89.0,food,302324.0
1082895,2021-12-26,4,16.0,food,302340.0
1089935,2021-12-26,3,55.0,food,302395.0
1093801,2021-12-26,4,83.0,food,302478.0
1102358,2021-12-26,1,97.0,food,302575.0
1117061,2021-12-26,3,23.0,food,302598.0
1119043,2021-12-26,1,36.0,food,302634.0
1139596,2021-12-26,1,60.0,food,302694.0
1141866,2021-12-26,3,60.0,food,302754.0
1153466,2021-12-26,5,71.0,food,302825.0
1173525,2021-12-26,3,87.0,food,302912.0
1179358,2021-12-26,2,50.0,food,302962.0
1211184,2021-12-26,4,36.0,food,302998.0
1212000,2021-12-26,2,47.0,food,303045.0
1212687,2021-12-26,2,9.0,food,303054.0
1217047,2021-12-26,5,11.0,food,303065.0
1218282,2021-12-26,3,77.0,food,303142.0
1218518,2021-12-26,3,25.0,food,303167.0
1238185,2021-12-26,5,79.0,food,303246.0
1247906,2021-12-26,2,11.0,food,303257.0
1254102,2021-12-26,1,3.0,food,303260.0
1265602,2021-12-26,0,47.0,food,303307.0
1281775,2021-12-26,0,73.0,food,303380.0
1300156,2021-12-26,5,2.0,food,303382.0
1300358,2021-12-26,2,39.0,food,303421.0
1304782,2021-12-26,0,91.0,food,303512.0
1311119,2021-12-26,1,50.0,food,303562.0
1313710,2021-12-26,0,50.0,food,303612.0
1321846,2021-12-26,5,96.0,food,303708.0
1349164,2021-12-26,0,84.0,food,303792.0
1353425,2021-12-26,1,9.0,food,303801.0
1378674,2021-12-26,2,1.0,food,303802.0
1379070,2021-12-26,1,10.0,food,303812.0
1391366,2021-12-26,0,9.0,food,303821.0
1397165,2021-12-26,2,50.0,food,303871.0
1448403,2021-12-26,2,61.0,food,303932.0
1449002,2021-12-26,5,99.0,food,304031.0
1463089,2021-12-26,2,70.0,food,304101.0
1466230,2021-12-26,5,26.0,food,304127.0
1471051,2021-12-26,4,21.0,food,304148.0
1491234,2021-12-26,4,85.0,food,304233.0
1503529,2021-12-26,2,29.0,food,304262.0
1514385,2021-12-26,2,10.0,food,304272.0
1518101,2021-12-26,4,81.0,food,304353.0
1526549,2021-12-26,4,52.0,food,304405.0
1530504,2021-12-26,5,22.0,food,304427.0
1537926,2021-12-26,3,28.0,food,304455.0
1540968,2021-12-26,3,3.0,food,304458.0
1542026,2021-12-26,4,38.0,food,304496.0
1548837,2021-12-26,5,59.0,food,304555.0
1552477,2021-12-26,1,89.0,food,304644.0
1560585,2021-12-26,1,67.0,food,304711.0
1561281,2021-12-26,5,95.0,food,304806.0
1562901,2021-12-26,3,68.0,food,304874.0
1584996,2021-12-26,3,83.0,food,304957.0
1600134,2021-12-26,0,7.0,food,304964.0
1601380,2021-12-26,4,74.0,food,305038.0
1604079,2021-12-26,1,66.0,food,305104.0
1641360,2021-12-26,5,68.0,food,305172.0
1650104,2021-12-26,1,75.0,food,305247.0
1667100,2021-12-26,0,44.0,food,305291.0
1695312,2021-12-26,3,80.0,food,305371.0
1702242,2021-12-26,3,91.0,food,305462.0
1702663,2021-12-26,2,45.0,food,305507.0
1709880,2021-12-26,5,12.0,food,305519.0
1709959,2021-12-26,2,84.0,food,305603.0
1712209,2021-12-26,1,96.0,food,305699.0
1753780,2021-12-26,5,81.0,food,305780.0
1755031,2021-12-26,2,11.0,food,305791.0
1755823,2021-12-26,5,35.0,food,305826.0
1806588,2021-12-26,3,52.0,food,305878.0
1810126,2021-12-26,5,72.0,food,305950.0
1823910,2021-12-26,4,55.0,food,306005.0
1855029,2021-12-26,3,34.0,food,306039.0
1856700,2021-12-26,2,14.0,food,306053.0
1871076,2021-12-26,3,23.0,food,306076.0
1888270,2021-12-26,3,26.0,food,306102.0
1908296,2021-12-26,2,54.0,food,306156.0
1937981,2021-12-26,0,81.0,food,306237.0
1943173,2021-12-26,2,71.0,food,306308.0
1948707,2021-12-26,3,24.0,food,306332.0
1959818,2021-12-26,0,45.0,food,306377.0
1990015,2021-12-26,5,98.0,food,306475.0
1999699,2021-12-26,5,63.0,food,306538.0
2000797,2021-12-26,4,20.0,food,306558.0
2004441,2021-12-26,1,39.0,food,306597.0
2008581,2021-12-26,4,27.0,food,306624.0
2012252,2021-12-26,4,34.0,food,306658.0
2018785,2021-12-26,5,94.0,food,306752.0
2033844,2021-12-26,0,11.0,food,306763.0
2038594,2021-12-26,5,86.0,food,306849.0
2061674,2021-12-26,5,29.0,food,306878.0
2069260,2021-12-26,1,27.0,food,306905.0
2099273,2021-12-26,2,83.0,food,306988.0
2102865,2021-12-26,5,40.0,food,307028.0
2103416,2021-12-26,0,64.0,food,307092.0
2138879,2021-12-26,0,60.0,food,307152.0
2139919,2021-12-26,2,70.0,food,307222.0
2142069,2021-12-26,3,85.0,food,307307.0
2148420,2021-12-26,2,98.0,food,307405.0
2158782,2021-12-26,4,99.0,food,307504.0
2159767,2021-12-26,5,74.0,food,307578.0
2182293,2021-12-26,3,43.0,food,307621.0
2194864,2021-12-26,4,86.0,food,307707.0
2198309,2021-12-26,3,63.0,food,307770.0
2202685,2021-12-26,1,19.0,food,307789.0
2206617,2021-12-26,5,46.0,food,307835.0
2245176,2021-12-26,5,16.0,food,307851.0
2254263,2021-12-26,5,44.0,food,307895.0
2275969,2021-12-26,5,48.0,food,307943.0
2306297,2021-12-26,3,58.0,food,308001.0
2387574,2021-12-26,2,82.0,food,308083.0
2406974,2021-12-26,0,34.0,food,308117.0
2415676,2021-12-26,3,83.0,food,308200.0
2430363,2021-12-26,5,40.0,food,308240.0
2431884,2021-12-26,5,68.0,food,308308.0
2444838,2021-12-26,3,69.0,food,308377.0
2452847,2021-12-26,5,19.0,food,308396.0
2458468,2021-12-26,0,38.0,food,308434.0
2468284,2021-12-26,5,21.0,food,308455.0
2469586,2021-12-26,4,46.0,food,308501.0
10953,2021-12-27,3,74.0,food,308575.0
11908,2021-12-27,2,69.0,food,308644.0
36679,2021-12-27,4,15.0,food,308659.0
37191,2021-12-27,2,40.0,food,308699.0
52026,2021-12-27,1,24.0,food,308723.0
58868,2021-12-27,2,49.0,food,308772.0
72620,2021-12-27,3,79.0,food,308851.0
76458,2021-12-27,2,39.0,food,308890.0
90109,2021-12-27,0,62.0,food,308952.0
93381,2021-12-27,0,61.0,food,309013.0
98098,2021-12-27,3,97.0,food,309110.0
106687,2021-12-27,2,37.0,food,309147.0
111250,2021-12-27,0,5.0,food,309152.0
116606,2021-12-27,0,5.0,food,309157.0
137930,2021-12-27,3,95.0,food,309252.0
147905,2021-12-27,4,28.0,food,309280.0
174301,2021-12-27,3,57.0,food,309337.0
184683,2021-12-27,0,56.0,food,309393.0
202290,2021-12-27,4,47.0,food,309440.0
203428,2021-12-27,5,50.0,food,309490.0
215622,2021-12-27,0,17.0,food,309507.0
231105,2021-12-27,0,74.0,food,309581.0
243626,2021-12-27,1,91.0,food,309672.0
248373,2021-12-27,4,94.0,food,309766.0
251555,2021-12-27,2,96.0,food,309862.0
255370,2021-12-27,3,0.0,food,309862.0
289861,2021-12-27,4,41.0,food,309903.0
295324,2021-12-27,0,52.0,food,309955.0
298504,2021-12-27,1,3.0,food,309958.0
316503,2021-12-27,5,21.0,food,309979.0
349550,2021-12-27,0,36.0,food,310015.0
352960,2021-12-27,2,22.0,food,310037.0
363052,2021-12-27,1,88.0,food,310125.0
366119,2021-12-27,0,46.0,food,310171.0
366522,2021-12-27,2,70.0,food,310241.0
373695,2021-12-27,3,40.0,food,310281.0
379520,2021-12-27,0,86.0,food,310367.0
389697,2021-12-27,1,29.0,food,310396.0
401996,2021-12-27,3,92.0,food,310488.0
410463,2021-12-27,2,77.0,food,310565.0
438831,2021-12-27,0,90.0,food,310655.0
456455,2021-12-27,2,0.0,food,310655.0
456532,2021-12-27,4,79.0,food,310734.0
457627,2021-12-27,2,95.0,food,310829.0
459628,2021-12-27,4,87.0,food,310916.0
506425,2021-12-27,5,45.0,food,310961.0
516777,2021-12-27,1,37.0,food,310998.0
517474,2021-12-27,4,91.0,food,311089.0
536196,2021-12-27,2,69.0,food,311158.0
538743,2021-12-27,3,96.0,food,311254.0
551737,2021-12-27,5,44.0,food,311298.0
570623,2021-12-27,2,76.0,food,311374.0
573608,2021-12-27,4,57.0,food,311431.0
579539,2021-12-27,2,69.0,food,311500.0
593761,2021-12-27,1,74.0,food,311574.0
595668,2021-12-27,2,86.0,food,311660.0
596940,2021-12-27,3,94.0,food,311754.0
611381,2021-12-27,1,98.0,food,311852.0
612393,2021-12-27,3,73.0,food,311925.0
661956,2021-12-27,2,84.0,food,312009.0
684318,2021-12-27,2,97.0,food,312106.0
685754,2021-12-27,5,62.0,food,312168.0
699749,2021-12-27,1,88.0,food,312256.0
765575,2021-12-27,0,3.0,food,312259.0
766669,2021-12-27,2,62.0,food,312321.0
778423,2021-12-27,1,24.0,food,312345.0
779094,2021-12-27,3,68.0,food,312413.0
786311,2021-12-27,3,25.0,food,312438.0
790953,2021-12-27,1,69.0,food,312507.0
804887,2021-12-27,2,86.0,food,312593.0
810205,2021-12-27,3,6.0,food,312599.0
811546,2021-12-27,5,99.0,food,312698.0
814274,2021-12-27,0,92.0,food,312790.0
820087,2021-12-27,0,42.0,food,312832.0
820573,2021-12-27,4,15.0,food,312847.0
823568,2021-12-27,5,97.0,food,312944.0
842202,2021-12-27,4,38.0,food,312982.0
842465,2021-12-27,4,78.0,food,313060.0
878831,2021-12-27,2,60.0,food,313120.0
878966,2021-12-27,0,10.0,food,313130.0
887590,2021-12-27,1,49.0,food,313179.0
898129,2021-12-27,3,50.0,food,313229.0
918751,2021-12-27,4,44.0,food,313273.0
927324,2021-12-27,2,43.0,food,313316.0
933653,2021-12-27,4,59.0,food,313375.0
938429,2021-12-27,5,25.0,food,313400.0
942670,2021-12-27,0,80.0,food,313480.0
959549,2021-12-27,5,63.0,food,313543.0
960157,2021-12-27,1,94.0,food,313637.0
972662,2021-12-27,5,7.0,food,313644.0
1003112,2021-12-27,1,86.0,food,313730.0
1005324,2021-12-27,0,40.0,food,313770.0
1008467,2021-12-27,5,54.0,food,313824.0
1016663,2021-12-27,0,36.0,food,313860.0
1083538,2021-12-27,2,87.0,food,313947.0
1089480,2021-12-27,0,98.0,food,314045.0
1109048,2021-12-27,2,60.0,food,314105.0
1126654,2021-12-27,2,60.0,food,314165.0
1131373,2021-12-27,4,19.0,food,314184.0
1152583,2021-12-27,5,29.0,food,314213.0
1164551,2021-12-27,4,82.0,food,314295.0
1168775,2021-12-27,2,53.0,food,314348.0
1169068,2021-12-27,0,29.0,food,314377.0
1179629,2021-12-27,2,21.0,food,314398.0
1207431,2021-12-27,1,63.0,food,314461.0
1235898,2021-12-27,3,34.0,food,314495.0
1236093,2021-12-27,0,71.0,food,314566.0
1251568,2021-12-27,2,57.0,food,314623.0
1257889,2021-12-27,4,44.0,food,314667.0
1258388,2021-12-27,3,34.0,food,314701.0
1263402,2021-12-27,5,47.0,food,314748.0
1285484,2021-12-27,2,66.0,food,314814.0
1286325,2021-12-27,5,35.0,food,314849.0
1287337,2021-12-27,1,25.0,food,314874.0
1289365,2021-12-27,5,30.0,food,314904.0
1297224,2021-12-27,2,34.0,food,314938.0
1299698,2021-12-27,5,57.0,food,314995.0
1304972,2021-12-27,2,26.0,food,315021.0
1315590,2021-12-27,4,61.0,food,315082.0
1338569,2021-12-27,5,20.0,food,315102.0
1366281,2021-12-27,4,70.0,food,315172.0
1374236,2021-12-27,1,25.0,food,315197.0
1382001,2021-12-27,4,81.0,food,315278.0
1389963,2021-12-27,1,42.0,food,315320.0
1437746,2021-12-27,1,49.0,food,315369.0
1440242,2021-12-27,3,51.0,food,315420.0
1442101,2021-12-27,1,57.0,food,315477.0
1442164,2021-12-27,5,51.0,food,315528.0
1442332,2021-12-27,0,90.0,food,315618.0
1472371,2021-12-27,4,2.0,food,315620.0
1475735,2021-12-27,0,38.0,food,315658.0
1512469,2021-12-27,1,20.0,food,315678.0
1521173,2021-12-27,2,1.0,food,315679.0
1539133,2021-12-27,1,22.0,food,315701.0
1543238,2021-12-27,2,71.0,food,315772.0
1562514,2021-12-27,0,80.0,food,315852.0
1581377,2021-12-27,2,57.0,food,315909.0
1589938,2021-12-27,3,16.0,food,315925.0
1611181,2021-12-27,0,68.0,food,315993.0
1620462,2021-12-27,0,38.0,food,316031.0
1633787,2021-12-27,1,55.0,food,316086.0
1655462,2021-12-27,3,65.0,food,316151.0
1672239,2021-12-27,5,55.0,food,316206.0
1690759,2021-12-27,3,38.0,food,316244.0
1700853,2021-12-27,2,90.0,food,316334.0
1708212,2021-12-27,2,20.0,food,316354.0
1725422,2021-12-27,1,38.0,food,316392.0
1735463,2021-12-27,2,10.0,food,316402.0
1736579,2021-12-27,1,52.0,food,316454.0
1737891,2021-12-27,2,58.0,food,316512.0
